#Digilent WaveForms Logic Acquisition
#Device Name: Discovery2
#Serial Number: DEMO
#Date Time: 2017-05-15 11:25::43.760

Time,SPI-MOSI,SPI-MISO
-0.014935,hFF,h03
-0.014933999999999999,hFF,h03
-0.014933,hFF,h03
-0.014932000000000001,hFF,h03
-0.014931,hFF,h03
-0.014930000000000001,hFF,h03
-0.014929,hFF,h03
-0.014928,hFF,h03
-0.014926999999999999,hFF,h03
-0.014926,hFF,h03
-0.014925000000000001,hFF,h03
-0.014924,hFF,h03
-0.014923000000000001,hFF,h03
-0.014922,hFF,h03
-0.014921,hFF,h03
-0.014919999999999999,X,X
-0.014919,X,X
-0.014918000000000001,X,X
-0.014917,X,X
-0.014916,X,X
-0.014914999999999999,X,X
-0.014914,X,X
-0.014912999999999999,X,X
-0.014912,X,X
-0.014911000000000001,X,X
-0.01491,X,X
-0.014909,X,X
-0.014907999999999999,X,X
-0.014907,X,X
-0.014906000000000001,h05,h00
-0.014905,h05,h00
-0.014904000000000001,h05,h00
-0.014903,h05,h00
-0.014902,h05,h00
-0.014900999999999999,h05,h00
-0.0149,h05,h00
-0.014899000000000001,h05,h00
-0.014898,h05,h00
-0.014897000000000001,h05,h00
-0.014896,h05,h00
-0.014895,h05,h00
-0.014893999999999999,h05,h00
-0.014893,h05,h00
-0.014892000000000001,h05,h00
-0.014891,h05,h00
-0.01489,h05,h00
-0.014888999999999999,h05,h00
-0.014888,h05,h00
-0.014886999999999999,h05,h00
-0.014886,h05,h00
-0.014885000000000001,h05,h00
-0.014884,h05,h00
-0.014883,h05,h00
-0.014881999999999999,h05,h00
-0.014881,h05,h00
-0.014880000000000001,h05,h00
-0.014879,h05,h00
-0.014878000000000001,h05,h00
-0.014877,h05,h00
-0.014876,h05,h00
-0.014874999999999999,h05,h00
-0.014874,h05,h00
-0.014873000000000001,h05,h00
-0.014872,h05,h00
-0.014871000000000001,h05,h00
-0.01487,h05,h00
-0.014869,h05,h00
-0.014867999999999999,h05,h00
-0.014867,h05,h00
-0.014866000000000001,h05,h00
-0.014865,h05,h00
-0.014864,h05,h00
-0.014862999999999999,h05,h00
-0.014862,h05,h00
-0.014860999999999999,h05,h00
-0.01486,h05,h00
-0.014859000000000001,h05,h00
-0.014858,h05,h00
-0.014857,h05,h00
-0.014855999999999999,h05,h00
-0.014855,h05,h00
-0.014853999999999999,h05,h00
-0.014853,h05,h00
-0.014852000000000001,h05,h00
-0.014851,h05,h00
-0.01485,h05,h00
-0.014848999999999999,h05,h00
-0.014848,h05,h00
-0.014847000000000001,h05,h00
-0.014846,h05,h00
-0.014845000000000001,h05,h00
-0.014844,h05,h00
-0.014843,h05,h00
-0.014841999999999999,h05,h00
-0.014841,h05,h00
-0.014840000000000001,h05,h00
-0.014839,h05,h00
-0.014838,h05,h00
-0.014836999999999999,h05,h00
-0.014836,h05,h00
-0.014834999999999999,h05,h00
-0.014834,h05,h00
-0.014833000000000001,hFF,h03
-0.014832,hFF,h03
-0.014831,hFF,h03
-0.014829999999999999,hFF,h03
-0.014829,hFF,h03
-0.014827999999999999,hFF,h03
-0.014827,hFF,h03
-0.014826000000000001,hFF,h03
-0.014825,hFF,h03
-0.014824,hFF,h03
-0.014822999999999999,hFF,h03
-0.014822,hFF,h03
-0.014821000000000001,hFF,h03
-0.01482,hFF,h03
-0.014819000000000001,hFF,h03
-0.014818,hFF,h03
-0.014817,hFF,h03
-0.014815999999999999,hFF,h03
-0.014815,hFF,h03
-0.014814000000000001,hFF,h03
-0.014813,hFF,h03
-0.014812000000000001,hFF,h03
-0.014811,hFF,h03
-0.01481,hFF,h03
-0.014808999999999999,hFF,h03
-0.014808,hFF,h03
-0.014807000000000001,hFF,h03
-0.014806,hFF,h03
-0.014805,hFF,h03
-0.014803999999999999,hFF,h03
-0.014803,hFF,h03
-0.014801999999999999,hFF,h03
-0.014801,hFF,h03
-0.014800000000000001,hFF,h03
-0.014799,hFF,h03
-0.014798,hFF,h03
-0.014796999999999999,hFF,h03
-0.014796,hFF,h03
-0.014795000000000001,hFF,h03
-0.014794,hFF,h03
-0.014793000000000001,hFF,h03
-0.014792,hFF,h03
-0.014791,hFF,h03
-0.014789999999999999,hFF,h03
-0.014789,hFF,h03
-0.014788000000000001,hFF,h03
-0.014787,hFF,h03
-0.014786000000000001,hFF,h03
-0.014785,hFF,h03
-0.014784,hFF,h03
-0.014782999999999999,hFF,h03
-0.014782,X,X
-0.014781000000000001,X,X
-0.01478,X,X
-0.014779,X,X
-0.014777999999999999,X,X
-0.014777,X,X
-0.014775999999999999,X,X
-0.014775,X,X
-0.014774000000000001,X,X
-0.014773,X,X
-0.014772,X,X
-0.014770999999999999,X,X
-0.01477,X,X
-0.014768999999999999,X,X
-0.014768,h05,h00
-0.014767000000000001,h05,h00
-0.014766,h05,h00
-0.014765,h05,h00
-0.014763999999999999,h05,h00
-0.014763,h05,h00
-0.014762000000000001,h05,h00
-0.014761,h05,h00
-0.014760000000000001,h05,h00
-0.014759,h05,h00
-0.014758,h05,h00
-0.014756999999999999,h05,h00
-0.014756,h05,h00
-0.014755000000000001,h05,h00
-0.014754,h05,h00
-0.014753,h05,h00
-0.014751999999999999,h05,h00
-0.014751,h05,h00
-0.014749999999999999,h05,h00
-0.014749,h05,h00
-0.014748000000000001,h05,h00
-0.014747,h05,h00
-0.014746,h05,h00
-0.014744999999999999,h05,h00
-0.014744,h05,h00
-0.014742999999999999,h05,h00
-0.014742,h05,h00
-0.014741000000000001,h05,h00
-0.01474,h05,h00
-0.014739,h05,h00
-0.014737999999999999,h05,h00
-0.014737,h05,h00
-0.014736000000000001,h05,h00
-0.014735,h05,h00
-0.014734000000000001,h05,h00
-0.014733,h05,h00
-0.014732,h05,h00
-0.014730999999999999,h05,h00
-0.01473,h05,h00
-0.014729000000000001,h05,h00
-0.014728,h05,h00
-0.014727000000000001,h05,h00
-0.014726,h05,h00
-0.014725,h05,h00
-0.014723999999999999,h05,h00
-0.014723,h05,h00
-0.014722000000000001,h05,h00
-0.014721,h05,h00
-0.01472,h05,h00
-0.014718999999999999,h05,h00
-0.014718,h05,h00
-0.014716999999999999,h05,h00
-0.014716,h05,h00
-0.014715000000000001,h05,h00
-0.014714,h05,h00
-0.014713,h05,h00
-0.014711999999999999,h05,h00
-0.014711,h05,h00
-0.014710000000000001,h05,h00
-0.014709,h05,h00
-0.014708000000000001,h05,h00
-0.014707,h05,h00
-0.014706,h05,h00
-0.014704999999999999,h05,h00
-0.014704,h05,h00
-0.014703000000000001,h05,h00
-0.014702,h05,h00
-0.014701000000000001,h05,h00
-0.0147,h05,h00
-0.014699,h05,h00
-0.014697999999999999,h05,h00
-0.014697,h05,h00
-0.014696000000000001,h05,h00
-0.014695,hFF,h03
-0.014694,hFF,h03
-0.014692999999999999,hFF,h03
-0.014692,hFF,h03
-0.014690999999999999,hFF,h03
-0.01469,hFF,h03
-0.014689000000000001,hFF,h03
-0.014688,hFF,h03
-0.014687,hFF,h03
-0.014685999999999999,hFF,h03
-0.014685,hFF,h03
-0.014683999999999999,hFF,h03
-0.014683,hFF,h03
-0.014682000000000001,hFF,h03
-0.014681,hFF,h03
-0.01468,hFF,h03
-0.014678999999999999,hFF,h03
-0.014678,hFF,h03
-0.014677000000000001,hFF,h03
-0.014676,hFF,h03
-0.014675000000000001,hFF,h03
-0.014674,hFF,h03
-0.014673,hFF,h03
-0.014671999999999999,hFF,h03
-0.014671,hFF,h03
-0.014670000000000001,hFF,h03
-0.014669,hFF,h03
-0.014668,hFF,h03
-0.014666999999999999,hFF,h03
-0.014666,hFF,h03
-0.014664999999999999,hFF,h03
-0.014664,hFF,h03
-0.014663000000000001,hFF,h03
-0.014662,hFF,h03
-0.014661,hFF,h03
-0.014659999999999999,hFF,h03
-0.014659,hFF,h03
-0.014657999999999999,hFF,h03
-0.014657,hFF,h03
-0.014656000000000001,hFF,h03
-0.014655,hFF,h03
-0.014654,hFF,h03
-0.014652999999999999,hFF,h03
-0.014652,hFF,h03
-0.014651000000000001,hFF,h03
-0.01465,hFF,h03
-0.014649000000000001,hFF,h03
-0.014648,hFF,h03
-0.014647,hFF,h03
-0.014645999999999999,hFF,h03
-0.014645,hFF,h03
-0.014644000000000001,X,X
-0.014643,X,X
-0.014642000000000001,X,X
-0.014641,X,X
-0.01464,X,X
-0.014638999999999999,X,X
-0.014638,X,X
-0.014637000000000001,X,X
-0.014636,X,X
-0.014635,X,X
-0.014633999999999999,X,X
-0.014633,X,X
-0.014631999999999999,X,X
-0.014631,h05,h00
-0.014630000000000001,h05,h00
-0.014629,h05,h00
-0.014628,h05,h00
-0.014626999999999999,h05,h00
-0.014626,h05,h00
-0.014625000000000001,h05,h00
-0.014624,h05,h00
-0.014623000000000001,h05,h00
-0.014622,h05,h00
-0.014621,h05,h00
-0.014619999999999999,h05,h00
-0.014619,h05,h00
-0.014618000000000001,h05,h00
-0.014617,h05,h00
-0.014616000000000001,h05,h00
-0.014615,h05,h00
-0.014614,h05,h00
-0.014612999999999999,h05,h00
-0.014612,h05,h00
-0.014611000000000001,h05,h00
-0.01461,h05,h00
-0.014609,h05,h00
-0.014607999999999999,h05,h00
-0.014607,h05,h00
-0.014605999999999999,h05,h00
-0.014605,h05,h00
-0.014604000000000001,h05,h00
-0.014603,h05,h00
-0.014602,h05,h00
-0.014600999999999999,h05,h00
-0.0146,h05,h00
-0.014599000000000001,h05,h00
-0.014598,h05,h00
-0.014597000000000001,h05,h00
-0.014596,h05,h00
-0.014595,h05,h00
-0.014593999999999999,h05,h00
-0.014593,h05,h00
-0.014592000000000001,h05,h00
-0.014591,h05,h00
-0.014590000000000001,h05,h00
-0.014589,h05,h00
-0.014588,h05,h00
-0.014586999999999999,h05,h00
-0.014586,h05,h00
-0.014585000000000001,h05,h00
-0.014584,h05,h00
-0.014583,h05,h00
-0.014581999999999999,h05,h00
-0.014581,h05,h00
-0.014579999999999999,h05,h00
-0.014579,h05,h00
-0.014578000000000001,h05,h00
-0.014577,h05,h00
-0.014576,h05,h00
-0.014574999999999999,h05,h00
-0.014574,h05,h00
-0.014572999999999999,h05,h00
-0.014572,h05,h00
-0.014571000000000001,h05,h00
-0.01457,h05,h00
-0.014569,h05,h00
-0.014567999999999999,h05,h00
-0.014567,h05,h00
-0.014566000000000001,h05,h00
-0.014565,h05,h00
-0.014564000000000001,h05,h00
-0.014563,h05,h00
-0.014562,h05,h00
-0.014560999999999999,h05,h00
-0.01456,h05,h00
-0.014559000000000001,h05,h00
-0.014558,h05,h00
-0.014557,hFF,h03
-0.014555999999999999,hFF,h03
-0.014555,hFF,h03
-0.014553999999999999,hFF,h03
-0.014553,hFF,h03
-0.014552000000000001,hFF,h03
-0.014551,hFF,h03
-0.01455,hFF,h03
-0.014548999999999999,hFF,h03
-0.014548,hFF,h03
-0.014546999999999999,hFF,h03
-0.014546,hFF,h03
-0.014545000000000001,hFF,h03
-0.014544,hFF,h03
-0.014543,hFF,h03
-0.014541999999999999,hFF,h03
-0.014541,hFF,h03
-0.014540000000000001,hFF,h03
-0.014539,hFF,h03
-0.014538000000000001,hFF,h03
-0.014537,hFF,h03
-0.014536,hFF,h03
-0.014534999999999999,hFF,h03
-0.014534,hFF,h03
-0.014533000000000001,hFF,h03
-0.014532,hFF,h03
-0.014531000000000001,hFF,h03
-0.01453,hFF,h03
-0.014529,hFF,h03
-0.014527999999999999,hFF,h03
-0.014527,hFF,h03
-0.014526000000000001,hFF,h03
-0.014525,hFF,h03
-0.014524,hFF,h03
-0.014522999999999999,hFF,h03
-0.014522,hFF,h03
-0.014520999999999999,hFF,h03
-0.01452,hFF,h03
-0.014519000000000001,hFF,h03
-0.014518,hFF,h03
-0.014517,hFF,h03
-0.014515999999999999,hFF,h03
-0.014515,hFF,h03
-0.014514000000000001,hFF,h03
-0.014513,hFF,h03
-0.014512000000000001,hFF,h03
-0.014511,hFF,h03
-0.01451,hFF,h03
-0.014508999999999999,hFF,h03
-0.014508,hFF,h03
-0.014507000000000001,X,X
-0.014506,X,X
-0.014505000000000001,X,X
-0.014504,X,X
-0.014503,X,X
-0.014501999999999999,X,X
-0.014501,X,X
-0.014500000000000001,X,X
-0.014499,X,X
-0.014498,X,X
-0.014496999999999999,X,X
-0.014496,X,X
-0.014494999999999999,X,X
-0.014494,X,X
-0.014493000000000001,h05,h00
-0.014492,h05,h00
-0.014491,h05,h00
-0.014489999999999999,h05,h00
-0.014489,h05,h00
-0.014487999999999999,h05,h00
-0.014487,h05,h00
-0.014486000000000001,h05,h00
-0.014485,h05,h00
-0.014484,h05,h00
-0.014482999999999999,h05,h00
-0.014482,h05,h00
-0.014481000000000001,h05,h00
-0.01448,h05,h00
-0.014479000000000001,h05,h00
-0.014478,h05,h00
-0.014477,h05,h00
-0.014475999999999999,h05,h00
-0.014475,h05,h00
-0.014474000000000001,h05,h00
-0.014473,h05,h00
-0.014472,h05,h00
-0.014470999999999999,h05,h00
-0.01447,h05,h00
-0.014468999999999999,h05,h00
-0.014468,h05,h00
-0.014467000000000001,h05,h00
-0.014466,h05,h00
-0.014465,h05,h00
-0.014463999999999999,h05,h00
-0.014463,h05,h00
-0.014461999999999999,h05,h00
-0.014461,h05,h00
-0.014460000000000001,h05,h00
-0.014459,h05,h00
-0.014458,h05,h00
-0.014456999999999999,h05,h00
-0.014456,h05,h00
-0.014455000000000001,h05,h00
-0.014454,h05,h00
-0.014453000000000001,h05,h00
-0.014452,h05,h00
-0.014451,h05,h00
-0.014449999999999999,h05,h00
-0.014449,h05,h00
-0.014448000000000001,h05,h00
-0.014447,h05,h00
-0.014446000000000001,h05,h00
-0.014445,h05,h00
-0.014444,h05,h00
-0.014442999999999999,h05,h00
-0.014442,h05,h00
-0.014441000000000001,h05,h00
-0.01444,h05,h00
-0.014439,h05,h00
-0.014437999999999999,h05,h00
-0.014437,h05,h00
-0.014435999999999999,h05,h00
-0.014435,h05,h00
-0.014434000000000001,h05,h00
-0.014433,h05,h00
-0.014432,h05,h00
-0.014430999999999999,h05,h00
-0.01443,h05,h00
-0.014429000000000001,h05,h00
-0.014428,h05,h00
-0.014427000000000001,h05,h00
-0.014426,h05,h00
-0.014425,h05,h00
-0.014423999999999999,h05,h00
-0.014423,h05,h00
-0.014422000000000001,h05,h00
-0.014421,h05,h00
-0.014420000000000001,hFF,h03
-0.014419,hFF,h03
-0.014418,hFF,h03
-0.014416999999999999,hFF,h03
-0.014416,hFF,h03
-0.014415000000000001,hFF,h03
-0.014414,hFF,h03
-0.014413,hFF,h03
-0.014411999999999999,hFF,h03
-0.014411,hFF,h03
-0.014409999999999999,hFF,h03
-0.014409,hFF,h03
-0.014408000000000001,hFF,h03
-0.014407,hFF,h03
-0.014406,hFF,h03
-0.014404999999999999,hFF,h03
-0.014404,hFF,h03
-0.014402999999999999,hFF,h03
-0.014402,hFF,h03
-0.014401000000000001,hFF,h03
-0.0144,hFF,h03
-0.014399,hFF,h03
-0.014397999999999999,hFF,h03
-0.014397,hFF,h03
-0.014396000000000001,hFF,h03
-0.014395,hFF,h03
-0.014394000000000001,hFF,h03
-0.014393,hFF,h03
-0.014392,hFF,h03
-0.014390999999999999,hFF,h03
-0.01439,hFF,h03
-0.014389000000000001,hFF,h03
-0.014388,hFF,h03
-0.014387,hFF,h03
-0.014385999999999999,hFF,h03
-0.014385,hFF,h03
-0.014383999999999999,hFF,h03
-0.014383,hFF,h03
-0.014382000000000001,hFF,h03
-0.014381,hFF,h03
-0.01438,hFF,h03
-0.014378999999999999,hFF,h03
-0.014378,hFF,h03
-0.014376999999999999,hFF,h03
-0.014376,hFF,h03
-0.014375000000000001,hFF,h03
-0.014374,hFF,h03
-0.014373,hFF,h03
-0.014371999999999999,hFF,h03
-0.014371,hFF,h03
-0.014370000000000001,hFF,h03
-0.014369,hFF,h03
-0.014368000000000001,X,X
-0.014367,X,X
-0.014366,X,X
-0.014364999999999999,X,X
-0.014364,X,X
-0.014363000000000001,X,X
-0.014362,X,X
-0.014361000000000001,X,X
-0.01436,X,X
-0.014359,X,X
-0.014357999999999999,X,X
-0.014357,X,X
-0.014356000000000001,X,X
-0.014355,X,X
-0.014354,h05,h00
-0.014352999999999999,h05,h00
-0.014352,h05,h00
-0.014350999999999999,h05,h00
-0.01435,h05,h00
-0.014349000000000001,h05,h00
-0.014348,h05,h00
-0.014347,h05,h00
-0.014345999999999999,h05,h00
-0.014345,h05,h00
-0.014344000000000001,h05,h00
-0.014343,h05,h00
-0.014342000000000001,h05,h00
-0.014341,h05,h00
-0.01434,h05,h00
-0.014338999999999999,h05,h00
-0.014338,h05,h00
-0.014337000000000001,h05,h00
-0.014336,h05,h00
-0.014335000000000001,h05,h00
-0.014334,h05,h00
-0.014333,h05,h00
-0.014331999999999999,h05,h00
-0.014331,h05,h00
-0.014330000000000001,h05,h00
-0.014329,h05,h00
-0.014328,h05,h00
-0.014326999999999999,h05,h00
-0.014326,h05,h00
-0.014324999999999999,h05,h00
-0.014324,h05,h00
-0.014323000000000001,h05,h00
-0.014322,h05,h00
-0.014321,h05,h00
-0.014319999999999999,h05,h00
-0.014319,h05,h00
-0.014318000000000001,h05,h00
-0.014317,h05,h00
-0.014316000000000001,h05,h00
-0.014315,h05,h00
-0.014314,h05,h00
-0.014312999999999999,h05,h00
-0.014312,h05,h00
-0.014311000000000001,h05,h00
-0.01431,h05,h00
-0.014309000000000001,h05,h00
-0.014308,h05,h00
-0.014307,h05,h00
-0.014305999999999999,h05,h00
-0.014305,h05,h00
-0.014304000000000001,h05,h00
-0.014303,h05,h00
-0.014302,h05,h00
-0.014300999999999999,h05,h00
-0.0143,h05,h00
-0.014298999999999999,h05,h00
-0.014298,h05,h00
-0.014297000000000001,h05,h00
-0.014296,h05,h00
-0.014295,h05,h00
-0.014293999999999999,h05,h00
-0.014293,h05,h00
-0.014291999999999999,h05,h00
-0.014291,h05,h00
-0.014290000000000001,h05,h00
-0.014289,h05,h00
-0.014288,h05,h00
-0.014286999999999999,h05,h00
-0.014286,h05,h00
-0.014285000000000001,h05,h00
-0.014284,h05,h00
-0.014283000000000001,h05,h00
-0.014282,h05,h00
-0.014281,hFF,h03
-0.014279999999999999,hFF,h03
-0.014279,hFF,h03
-0.014278000000000001,hFF,h03
-0.014277,hFF,h03
-0.014276,hFF,h03
-0.014274999999999999,hFF,h03
-0.014274,hFF,h03
-0.014272999999999999,hFF,h03
-0.014272,hFF,h03
-0.014271000000000001,hFF,h03
-0.01427,hFF,h03
-0.014269,hFF,h03
-0.014267999999999999,hFF,h03
-0.014267,hFF,h03
-0.014265999999999999,hFF,h03
-0.014265,hFF,h03
-0.014264000000000001,hFF,h03
-0.014263,hFF,h03
-0.014262,hFF,h03
-0.014260999999999999,hFF,h03
-0.01426,hFF,h03
-0.014259000000000001,hFF,h03
-0.014258,hFF,h03
-0.014257000000000001,hFF,h03
-0.014256,hFF,h03
-0.014255,hFF,h03
-0.014253999999999999,hFF,h03
-0.014253,hFF,h03
-0.014252000000000001,hFF,h03
-0.014251,hFF,h03
-0.014250000000000001,hFF,h03
-0.014249,hFF,h03
-0.014248,hFF,h03
-0.014246999999999999,hFF,h03
-0.014246,hFF,h03
-0.014245000000000001,hFF,h03
-0.014244,hFF,h03
-0.014243,hFF,h03
-0.014241999999999999,hFF,h03
-0.014241,hFF,h03
-0.014239999999999999,hFF,h03
-0.014239,hFF,h03
-0.014238000000000001,hFF,h03
-0.014237,hFF,h03
-0.014236,hFF,h03
-0.014234999999999999,hFF,h03
-0.014234,hFF,h03
-0.014233000000000001,hFF,h03
-0.014232,hFF,h03
-0.014231000000000001,hFF,h03
-0.01423,X,X
-0.014229,X,X
-0.014227999999999999,X,X
-0.014227,X,X
-0.014226000000000001,X,X
-0.014225,X,X
-0.014224000000000001,X,X
-0.014223,X,X
-0.014222,X,X
-0.014220999999999999,X,X
-0.01422,X,X
-0.014219000000000001,X,X
-0.014218,X,X
-0.014217,X,X
-0.014215999999999999,h05,h00
-0.014215,h05,h00
-0.014213999999999999,h05,h00
-0.014213,h05,h00
-0.014212000000000001,h05,h00
-0.014211,h05,h00
-0.01421,h05,h00
-0.014208999999999999,h05,h00
-0.014208,h05,h00
-0.014206999999999999,h05,h00
-0.014206,h05,h00
-0.014205000000000001,h05,h00
-0.014204,h05,h00
-0.014203,h05,h00
-0.014201999999999999,h05,h00
-0.014201,h05,h00
-0.014200000000000001,h05,h00
-0.014199,h05,h00
-0.014198000000000001,h05,h00
-0.014197,h05,h00
-0.014196,h05,h00
-0.014194999999999999,h05,h00
-0.014194,h05,h00
-0.014193000000000001,h05,h00
-0.014192,h05,h00
-0.014191,h05,h00
-0.014189999999999999,h05,h00
-0.014189,h05,h00
-0.014187999999999999,h05,h00
-0.014187,h05,h00
-0.014186000000000001,h05,h00
-0.014185,h05,h00
-0.014184,h05,h00
-0.014182999999999999,h05,h00
-0.014182,h05,h00
-0.014180999999999999,h05,h00
-0.01418,h05,h00
-0.014179000000000001,h05,h00
-0.014178,h05,h00
-0.014177,h05,h00
-0.014175999999999999,h05,h00
-0.014175,h05,h00
-0.014174000000000001,h05,h00
-0.014173,h05,h00
-0.014172000000000001,h05,h00
-0.014171,h05,h00
-0.01417,h05,h00
-0.014168999999999999,h05,h00
-0.014168,h05,h00
-0.014167000000000001,h05,h00
-0.014166,h05,h00
-0.014165000000000001,h05,h00
-0.014164,h05,h00
-0.014163,h05,h00
-0.014161999999999999,h05,h00
-0.014161,h05,h00
-0.014160000000000001,h05,h00
-0.014159,h05,h00
-0.014158,h05,h00
-0.014156999999999999,h05,h00
-0.014156,h05,h00
-0.014154999999999999,h05,h00
-0.014154,h05,h00
-0.014153000000000001,h05,h00
-0.014152,h05,h00
-0.014151,h05,h00
-0.014149999999999999,h05,h00
-0.014149,h05,h00
-0.014148000000000001,h05,h00
-0.014147,h05,h00
-0.014146000000000001,h05,h00
-0.014145,h05,h00
-0.014144,h05,h00
-0.014142999999999999,hFF,h03
-0.014142,hFF,h03
-0.014141000000000001,hFF,h03
-0.01414,hFF,h03
-0.014139000000000001,hFF,h03
-0.014138,hFF,h03
-0.014137,hFF,h03
-0.014135999999999999,hFF,h03
-0.014135,hFF,h03
-0.014134000000000001,hFF,h03
-0.014133,hFF,h03
-0.014132,hFF,h03
-0.014130999999999999,hFF,h03
-0.01413,hFF,h03
-0.014128999999999999,hFF,h03
-0.014128,hFF,h03
-0.014127000000000001,hFF,h03
-0.014126,hFF,h03
-0.014125,hFF,h03
-0.014123999999999999,hFF,h03
-0.014123,hFF,h03
-0.014121999999999999,hFF,h03
-0.014121,hFF,h03
-0.014120000000000001,hFF,h03
-0.014119,hFF,h03
-0.014118,hFF,h03
-0.014116999999999999,hFF,h03
-0.014116,hFF,h03
-0.014115000000000001,hFF,h03
-0.014114,hFF,h03
-0.014113000000000001,hFF,h03
-0.014112,hFF,h03
-0.014111,hFF,h03
-0.014109999999999999,hFF,h03
-0.014109,hFF,h03
-0.014108000000000001,hFF,h03
-0.014107,hFF,h03
-0.014106,hFF,h03
-0.014104999999999999,hFF,h03
-0.014104,hFF,h03
-0.014102999999999999,hFF,h03
-0.014102,hFF,h03
-0.014101000000000001,hFF,h03
-0.0141,hFF,h03
-0.014099,hFF,h03
-0.014097999999999999,hFF,h03
-0.014097,hFF,h03
-0.014095999999999999,hFF,h03
-0.014095,hFF,h03
-0.014094000000000001,hFF,h03
-0.014093,hFF,h03
-0.014092,X,X
-0.014090999999999999,X,X
-0.01409,X,X
-0.014089000000000001,X,X
-0.014088,X,X
-0.014087000000000001,X,X
-0.014086,X,X
-0.014085,X,X
-0.014083999999999999,X,X
-0.014083,X,X
-0.014082000000000001,X,X
-0.014081,X,X
-0.014080000000000001,X,X
-0.014079,h05,h00
-0.014078,h05,h00
-0.014076999999999999,h05,h00
-0.014076,h05,h00
-0.014075000000000001,h05,h00
-0.014074,h05,h00
-0.014073,h05,h00
-0.014071999999999999,h05,h00
-0.014071,h05,h00
-0.014069999999999999,h05,h00
-0.014069,h05,h00
-0.014068000000000001,h05,h00
-0.014067,h05,h00
-0.014066,h05,h00
-0.014064999999999999,h05,h00
-0.014064,h05,h00
-0.014063000000000001,h05,h00
-0.014062,h05,h00
-0.014061000000000001,h05,h00
-0.01406,h05,h00
-0.014059,h05,h00
-0.014057999999999999,h05,h00
-0.014057,h05,h00
-0.014056000000000001,h05,h00
-0.014055,h05,h00
-0.014054000000000001,h05,h00
-0.014053,h05,h00
-0.014052,h05,h00
-0.014050999999999999,h05,h00
-0.01405,h05,h00
-0.014049000000000001,h05,h00
-0.014048,h05,h00
-0.014047,h05,h00
-0.014045999999999999,h05,h00
-0.014045,h05,h00
-0.014043999999999999,h05,h00
-0.014043,h05,h00
-0.014042000000000001,h05,h00
-0.014041,h05,h00
-0.01404,h05,h00
-0.014038999999999999,h05,h00
-0.014038,h05,h00
-0.014037000000000001,h05,h00
-0.014036,h05,h00
-0.014035000000000001,h05,h00
-0.014034,h05,h00
-0.014033,h05,h00
-0.014031999999999999,h05,h00
-0.014031,h05,h00
-0.014030000000000001,h05,h00
-0.014029,h05,h00
-0.014028000000000001,h05,h00
-0.014027,h05,h00
-0.014026,h05,h00
-0.014024999999999999,h05,h00
-0.014024,h05,h00
-0.014023000000000001,h05,h00
-0.014022,h05,h00
-0.014021,h05,h00
-0.014019999999999999,h05,h00
-0.014019,h05,h00
-0.014017999999999999,h05,h00
-0.014017,h05,h00
-0.014016000000000001,h05,h00
-0.014015,h05,h00
-0.014014,h05,h00
-0.014012999999999999,h05,h00
-0.014012,h05,h00
-0.014010999999999999,h05,h00
-0.01401,h05,h00
-0.014009000000000001,h05,h00
-0.014008,h05,h00
-0.014007,h05,h00
-0.014005999999999999,hFF,h03
-0.014005,hFF,h03
-0.014004000000000001,hFF,h03
-0.014003,hFF,h03
-0.014002000000000001,hFF,h03
-0.014001,hFF,h03
-0.014,hFF,h03
-0.013998999999999999,hFF,h03
-0.013998,hFF,h03
-0.013997000000000001,hFF,h03
-0.013996,hFF,h03
-0.013995,hFF,h03
-0.013993999999999999,hFF,h03
-0.013993,hFF,h03
-0.013991999999999999,hFF,h03
-0.013991,hFF,h03
-0.013990000000000001,hFF,h03
-0.013989,hFF,h03
-0.013988,hFF,h03
-0.013986999999999999,hFF,h03
-0.013986,hFF,h03
-0.013984999999999999,hFF,h03
-0.013984,hFF,h03
-0.013983000000000001,hFF,h03
-0.013982,hFF,h03
-0.013981,hFF,h03
-0.013979999999999999,hFF,h03
-0.013979,hFF,h03
-0.013978000000000001,hFF,h03
-0.013977,hFF,h03
-0.013976000000000001,hFF,h03
-0.013975,hFF,h03
-0.013974,hFF,h03
-0.013972999999999999,hFF,h03
-0.013972,hFF,h03
-0.013971000000000001,hFF,h03
-0.01397,hFF,h03
-0.013969000000000001,hFF,h03
-0.013968,hFF,h03
-0.013967,hFF,h03
-0.013965999999999999,hFF,h03
-0.013965,hFF,h03
-0.013964000000000001,hFF,h03
-0.013963,hFF,h03
-0.013962,hFF,h03
-0.013960999999999999,hFF,h03
-0.01396,hFF,h03
-0.013958999999999999,hFF,h03
-0.013958,hFF,h03
-0.013957000000000001,hFF,h03
-0.013956,hFF,h03
-0.013955,X,X
-0.013953999999999999,X,X
-0.013953,X,X
-0.013952000000000001,X,X
-0.013951,X,X
-0.013950000000000001,X,X
-0.013949,X,X
-0.013948,X,X
-0.013946999999999999,X,X
-0.013946,X,X
-0.013945000000000001,X,X
-0.013944,X,X
-0.013943000000000001,X,X
-0.013942,X,X
-0.013941,h05,h00
-0.013939999999999999,h05,h00
-0.013939,h05,h00
-0.013938000000000001,h05,h00
-0.013937,h05,h00
-0.013936,h05,h00
-0.013934999999999999,h05,h00
-0.013934,h05,h00
-0.013932999999999999,h05,h00
-0.013932,h05,h00
-0.013931000000000001,h05,h00
